batch_size,eps,fname,norm,steps,trials,acc,robust-acc
1000,0.1,comps_65_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_075,linf,40,1,0.8842,0.0761
1000,0.2,comps_65_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_075,linf,40,1,0.8842,0.0
1000,0.3,comps_65_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_075,linf,40,1,0.8842,0.0
1000,0.15,comps_65_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_075,linf,40,1,0.8842,0.0019
1000,1.0,comps_65_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_075,l2,40,1,0.8842,0.3132
1000,2.0,comps_65_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_075,l2,40,1,0.8842,0.0444
1000,0.1,comps_65_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_075,linf,100,1,0.8842,0.0768
1000,0.3,comps_65_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_075,linf,100,1,0.8842,0.0
1000,0.2,comps_65_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_075,linf,100,1,0.8842,0.0
1000,0.15,comps_65_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_075,linf,100,1,0.8842,0.0015
1000,2.0,comps_65_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_075,l2,100,1,0.8842,0.0443
1000,1.0,comps_65_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_075,l2,100,1,0.8842,0.313
1000,0.1,comps_65_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_075,linf,40,10,0.8842,0.0714
1000,0.15,comps_65_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_075,linf,40,10,0.8842,0.0006
1000,0.3,comps_65_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_075,linf,40,10,0.8842,0.0
1000,0.2,comps_65_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_075,linf,40,10,0.8842,0.0
1000,1.0,comps_65_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_075,l2,40,10,0.8842,0.3064
1000,2.0,comps_65_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_075,l2,40,10,0.8842,0.0395
1000,0.3,comps_65_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_075,linf,100,10,0.8842,0.0
1000,0.15,comps_65_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_075,linf,100,10,0.8842,0.0007
1000,0.2,comps_65_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_075,linf,100,10,0.8842,0.0
1000,0.1,comps_65_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_075,linf,100,10,0.8842,0.0715
1000,1.0,comps_65_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_075,l2,100,10,0.8842,0.3051
1000,2.0,comps_65_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_075,l2,100,10,0.8842,0.0394
1000,0.15,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_100,linf,40,1,0.5548,0.0081
1000,0.1,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_100,linf,40,1,0.5548,0.0315
1000,0.2,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_100,linf,40,1,0.5548,0.0019
1000,0.3,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_100,linf,40,1,0.5548,0.0
1000,1.0,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_100,l2,40,1,0.5548,0.1297
1000,2.0,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_100,l2,40,1,0.5548,0.0277
1000,0.3,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_100,linf,100,1,0.5548,0.0
1000,0.2,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_100,linf,100,1,0.5548,0.0028
1000,0.15,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_100,linf,100,1,0.5548,0.0101
1000,0.1,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_100,linf,100,1,0.5548,0.0329
1000,1.0,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_100,l2,100,1,0.5548,0.1292
1000,2.0,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_100,l2,100,1,0.5548,0.0285
1000,0.1,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_100,linf,40,10,0.5548,0.0291
1000,0.2,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_100,linf,40,10,0.5548,0.0015
1000,0.3,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_100,linf,40,10,0.5548,0.0
1000,0.15,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_100,linf,40,10,0.5548,0.007
1000,1.0,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_100,l2,40,10,0.5548,0.125
1000,2.0,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_100,l2,40,10,0.5548,0.0252
1000,0.3,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_100,linf,100,10,0.5548,0.0
1000,0.15,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_100,linf,100,10,0.5548,0.0076
1000,0.2,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_100,linf,100,10,0.5548,0.0015
1000,0.1,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_100,linf,100,10,0.5548,0.03
1000,2.0,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_100,l2,100,10,0.5548,0.0257
1000,1.0,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_100,l2,100,10,0.5548,0.125
1000,0.1,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_077,linf,40,1,0.7554,0.0016
1000,0.2,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_077,linf,40,1,0.7554,0.0
1000,0.15,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_077,linf,40,1,0.7554,0.0
1000,0.3,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_077,linf,40,1,0.7554,0.0
1000,1.0,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_077,l2,40,1,0.7554,0.0198
1000,2.0,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_077,l2,40,1,0.7554,0.0007
1000,0.15,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_077,linf,100,1,0.7554,0.0
1000,0.2,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_077,linf,100,1,0.7554,0.0
1000,0.3,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_077,linf,100,1,0.7554,0.0
1000,0.1,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_077,linf,100,1,0.7554,0.0016
1000,1.0,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_077,l2,100,1,0.7554,0.0201
1000,2.0,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_077,l2,100,1,0.7554,0.0007
1000,0.2,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_077,linf,40,10,0.7554,0.0
1000,0.15,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_077,linf,40,10,0.7554,0.0
1000,0.1,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_077,linf,40,10,0.7554,0.0014
1000,0.3,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_077,linf,40,10,0.7554,0.0
1000,2.0,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_077,l2,40,10,0.7554,0.0007
1000,1.0,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_077,l2,40,10,0.7554,0.0179
1000,0.15,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_077,linf,100,10,0.7554,0.0
1000,0.1,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_077,linf,100,10,0.7554,0.0014
1000,0.2,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_077,linf,100,10,0.7554,0.0
1000,0.3,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_077,linf,100,10,0.7554,0.0
1000,2.0,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_077,l2,100,10,0.7554,0.0006
1000,1.0,comps_2_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_077,l2,100,10,0.7554,0.0171
1000,0.1,comps_6_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_086,linf,40,1,0.8537,0.0038
1000,0.15,comps_6_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_086,linf,40,1,0.8537,0.0002
1000,0.3,comps_6_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_086,linf,40,1,0.8537,0.0
1000,0.2,comps_6_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_086,linf,40,1,0.8537,0.0
1000,1.0,comps_6_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_086,l2,40,1,0.8537,0.0547
1000,2.0,comps_6_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_086,l2,40,1,0.8537,0.0021
1000,0.2,comps_6_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_086,linf,100,1,0.8537,0.0
1000,0.1,comps_6_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_086,linf,100,1,0.8537,0.0036
1000,0.3,comps_6_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_086,linf,100,1,0.8537,0.0
1000,0.15,comps_6_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_086,linf,100,1,0.8537,0.0001
1000,2.0,comps_6_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_086,l2,100,1,0.8537,0.0016
1000,1.0,comps_6_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_086,l2,100,1,0.8537,0.0539
1000,0.1,comps_6_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_086,linf,40,10,0.8537,0.0033
1000,0.15,comps_6_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_086,linf,40,10,0.8537,0.0001
1000,0.3,comps_6_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_086,linf,40,10,0.8537,0.0
1000,0.2,comps_6_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_086,linf,40,10,0.8537,0.0
1000,1.0,comps_6_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_086,l2,40,10,0.8537,0.0514
1000,2.0,comps_6_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_086,l2,40,10,0.8537,0.0009
1000,0.15,comps_6_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_086,linf,100,10,0.8537,0.0002
1000,0.3,comps_6_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_086,linf,100,10,0.8537,0.0
1000,0.1,comps_6_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_086,linf,100,10,0.8537,0.0034
1000,0.2,comps_6_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_086,linf,100,10,0.8537,0.0
1000,1.0,comps_6_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_086,l2,100,10,0.8537,0.0508
1000,2.0,comps_6_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_086,l2,100,10,0.8537,0.0009
1000,0.1,comps_2_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_066,linf,40,1,0.4635,0.1813
1000,0.2,comps_2_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_066,linf,40,1,0.4635,0.1254
1000,0.3,comps_2_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_066,linf,40,1,0.4635,0.1142
1000,0.15,comps_2_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_066,linf,40,1,0.4635,0.1428
1000,1.0,comps_2_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_066,l2,40,1,0.4635,0.2033
1000,2.0,comps_2_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_066,l2,40,1,0.4635,0.1362
1000,0.3,comps_2_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_066,linf,100,1,0.4635,0.1205
1000,0.1,comps_2_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_066,linf,100,1,0.4635,0.2121
1000,0.2,comps_2_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_066,linf,100,1,0.4635,0.1377
1000,0.15,comps_2_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_066,linf,100,1,0.4635,0.1593
1000,1.0,comps_2_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_066,l2,100,1,0.4635,0.2423
1000,2.0,comps_2_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_066,l2,100,1,0.4635,0.1506
1000,0.2,comps_2_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_066,linf,40,10,0.4635,0.0982
1000,0.15,comps_2_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_066,linf,40,10,0.4635,0.1166
1000,0.1,comps_2_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_066,linf,40,10,0.4635,0.1464
1000,0.3,comps_2_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_066,linf,40,10,0.4635,0.0731
1000,2.0,comps_2_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_066,l2,40,10,0.4635,0.1102
1000,1.0,comps_2_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_066,l2,40,10,0.4635,0.1567
1000,0.3,comps_2_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_066,linf,100,10,0.4635,0.0884
1000,0.15,comps_2_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_066,linf,100,10,0.4635,0.1354
1000,0.1,comps_2_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_066,linf,100,10,0.4635,0.1669
1000,0.2,comps_2_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_066,linf,100,10,0.4635,0.1136
1000,1.0,comps_2_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_066,l2,100,10,0.4635,0.204
1000,2.0,comps_2_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_066,l2,100,10,0.4635,0.1232
1000,0.2,comps_319_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_053,linf,40,1,0.8145,0.3393
1000,0.3,comps_319_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_053,linf,40,1,0.8145,0.2869
1000,0.1,comps_319_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_053,linf,40,1,0.8145,0.3923
1000,0.15,comps_319_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_053,linf,40,1,0.8145,0.3648
1000,2.0,comps_319_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_053,l2,40,1,0.8145,0.5171
1000,1.0,comps_319_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_053,l2,40,1,0.8145,0.5693
1000,0.3,comps_319_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_053,linf,100,1,0.8145,0.2864
1000,0.15,comps_319_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_053,linf,100,1,0.8145,0.3612
1000,0.1,comps_319_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_053,linf,100,1,0.8145,0.3918
1000,0.2,comps_319_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_053,linf,100,1,0.8145,0.3353
1000,1.0,comps_319_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_053,l2,100,1,0.8145,0.5644
1000,2.0,comps_319_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_053,l2,100,1,0.8145,0.518
1000,0.2,comps_319_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_053,linf,40,10,0.8145,0.131
1000,0.1,comps_319_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_053,linf,40,10,0.8145,0.2441
1000,0.15,comps_319_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_053,linf,40,10,0.8145,0.1823
1000,0.3,comps_319_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_053,linf,40,10,0.8145,0.0625
1000,1.0,comps_319_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_053,l2,40,10,0.8145,0.4401
1000,2.0,comps_319_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_053,l2,40,10,0.8145,0.3163
1000,0.15,comps_319_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_053,linf,100,10,0.8145,0.1879
1000,0.2,comps_319_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_053,linf,100,10,0.8145,0.135
1000,0.3,comps_319_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_053,linf,100,10,0.8145,0.0612
1000,0.1,comps_319_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_053,linf,100,10,0.8145,0.2443
1000,1.0,comps_319_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_053,l2,100,10,0.8145,0.4428
1000,2.0,comps_319_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_053,l2,100,10,0.8145,0.3183
1000,0.1,comps_65_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_096,linf,40,1,0.8072,0.2974
1000,0.15,comps_65_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_096,linf,40,1,0.8072,0.264
1000,0.2,comps_65_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_096,linf,40,1,0.8072,0.2493
1000,0.3,comps_65_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_096,linf,40,1,0.8072,0.2203
1000,2.0,comps_65_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_096,l2,40,1,0.8072,0.4593
1000,1.0,comps_65_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_096,l2,40,1,0.8072,0.4933
1000,0.15,comps_65_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_096,linf,100,1,0.8072,0.262
1000,0.3,comps_65_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_096,linf,100,1,0.8072,0.2216
1000,0.1,comps_65_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_096,linf,100,1,0.8072,0.2931
1000,0.2,comps_65_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_096,linf,100,1,0.8072,0.2468
1000,2.0,comps_65_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_096,l2,100,1,0.8072,0.4602
1000,1.0,comps_65_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_096,l2,100,1,0.8072,0.4935
1000,0.3,comps_65_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_096,linf,40,10,0.8072,0.1062
1000,0.2,comps_65_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_096,linf,40,10,0.8072,0.1395
1000,0.15,comps_65_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_096,linf,40,10,0.8072,0.1666
1000,0.1,comps_65_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_096,linf,40,10,0.8072,0.2132
1000,2.0,comps_65_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_096,l2,40,10,0.8072,0.3227
1000,1.0,comps_65_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_096,l2,40,10,0.8072,0.3939
1000,0.2,comps_65_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_096,linf,100,10,0.8072,0.1421
1000,0.3,comps_65_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_096,linf,100,10,0.8072,0.1029
1000,0.15,comps_65_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_096,linf,100,10,0.8072,0.1638
1000,0.1,comps_65_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_096,linf,100,10,0.8072,0.2116
1000,2.0,comps_65_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_096,l2,100,10,0.8072,0.3204
1000,1.0,comps_65_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_096,l2,100,10,0.8072,0.3913
