batch_size,eps,fname,norm,steps,trials,acc,robust-acc
1000,eps=0.3,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_077,linf,100,10,0.8749,0.0
1000,eps=0.15,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_077,linf,100,10,0.8749,0.0214
1000,eps=0.1,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_077,linf,100,10,0.8749,0.1143
1000,eps=0.2,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_077,linf,100,10,0.8749,0.0002
1000,eps=1.0,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_077,l2,100,10,0.8749,0.3405
1000,eps=2.0,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_077,l2,100,10,0.8749,0.0846
1000,eps=0.1,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_069,linf,40,1,0.8861,0.0007
1000,eps=0.3,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_069,linf,40,1,0.8861,0.0
1000,eps=0.2,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_069,linf,40,1,0.8861,0.0
1000,eps=0.15,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_069,linf,40,1,0.8861,0.0
1000,eps=2.0,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_069,l2,40,1,0.8861,0.0004
1000,eps=1.0,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_069,l2,40,1,0.8861,0.0331
1000,eps=0.3,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_069,linf,100,1,0.8861,0.0
1000,eps=0.15,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_069,linf,100,1,0.8861,0.0
1000,eps=0.2,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_069,linf,100,1,0.8861,0.0
1000,eps=0.1,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_069,linf,100,1,0.8861,0.0007
1000,eps=2.0,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_069,l2,100,1,0.8861,0.0003
1000,eps=1.0,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_069,l2,100,1,0.8861,0.0325
1000,eps=0.15,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_069,linf,40,10,0.8861,0.0
1000,eps=0.2,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_069,linf,40,10,0.8861,0.0
1000,eps=0.3,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_069,linf,40,10,0.8861,0.0
1000,eps=0.1,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_069,linf,40,10,0.8861,0.0005
1000,eps=1.0,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_069,l2,40,10,0.8861,0.0285
1000,eps=2.0,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_069,l2,40,10,0.8861,0.0002
1000,eps=0.2,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_069,linf,100,10,0.8861,0.0
1000,eps=0.1,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_069,linf,100,10,0.8861,0.0005
1000,eps=0.15,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_069,linf,100,10,0.8861,0.0
1000,eps=0.3,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_069,linf,100,10,0.8861,0.0
1000,eps=1.0,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_069,l2,100,10,0.8861,0.0283
1000,eps=2.0,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_069,l2,100,10,0.8861,0.0002
1000,eps=0.1,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,40,1,0.5166,0.1011
1000,eps=0.2,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,40,1,0.5166,0.0084
1000,eps=0.3,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,40,1,0.5166,0.0001
1000,eps=0.15,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,40,1,0.5166,0.0353
1000,eps=2.0,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,l2,40,1,0.5166,0.0088
1000,eps=1.0,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,l2,40,1,0.5166,0.0436
1000,eps=0.2,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,100,1,0.5166,0.0078
1000,eps=0.15,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,100,1,0.5166,0.0351
1000,eps=0.1,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,100,1,0.5166,0.101
1000,eps=0.3,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,100,1,0.5166,0.0
1000,eps=2.0,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,l2,100,1,0.5166,0.0092
1000,eps=1.0,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,l2,100,1,0.5166,0.0443
1000,eps=0.1,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,40,10,0.5166,0.0912
1000,eps=0.2,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,40,10,0.5166,0.005
1000,eps=0.15,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,40,10,0.5166,0.0288
1000,eps=0.3,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,40,10,0.5166,0.0
1000,eps=1.0,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,l2,40,10,0.5166,0.0281
1000,eps=2.0,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,l2,40,10,0.5166,0.004
1000,eps=0.3,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,100,10,0.5166,0.0
1000,eps=0.2,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,100,10,0.5166,0.0051
1000,eps=0.15,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,100,10,0.5166,0.0287
1000,eps=0.1,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,100,10,0.5166,0.0916
1000,eps=1.0,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,l2,100,10,0.5166,0.028
1000,eps=2.0,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,l2,100,10,0.5166,0.0041
1000,eps=0.2,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_099,linf,40,1,0.8897,0.0
1000,eps=0.15,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_099,linf,40,1,0.8897,0.0
1000,eps=0.1,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_099,linf,40,1,0.8897,0.0001
1000,eps=0.3,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_099,linf,40,1,0.8897,0.0
1000,eps=1.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_099,l2,40,1,0.8897,0.0217
1000,eps=2.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_099,l2,40,1,0.8897,0.0011
1000,eps=0.3,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_099,linf,100,1,0.8897,0.0
1000,eps=0.1,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_099,linf,100,1,0.8897,0.0003
1000,eps=0.15,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_099,linf,100,1,0.8897,0.0
1000,eps=0.2,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_099,linf,100,1,0.8897,0.0
1000,eps=2.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_099,l2,100,1,0.8897,0.001
1000,eps=1.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_099,l2,100,1,0.8897,0.0211
1000,eps=0.3,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_099,linf,40,10,0.8897,0.0
1000,eps=0.15,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_099,linf,40,10,0.8897,0.0
1000,eps=0.2,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_099,linf,40,10,0.8897,0.0
1000,eps=0.1,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_099,linf,40,10,0.8897,0.0
1000,eps=1.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_099,l2,40,10,0.8897,0.017
1000,eps=2.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_099,l2,40,10,0.8897,0.0006
1000,eps=0.15,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_099,linf,100,10,0.8897,0.0
1000,eps=0.1,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_099,linf,100,10,0.8897,0.0001
1000,eps=0.3,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_099,linf,100,10,0.8897,0.0
1000,eps=0.2,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_099,linf,100,10,0.8897,0.0
1000,eps=2.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_099,l2,100,10,0.8897,0.0004
1000,eps=1.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_099,l2,100,10,0.8897,0.0167
1000,eps=0.15,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_064,linf,40,1,0.8889,0.0001
1000,eps=0.3,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_064,linf,40,1,0.8889,0.0
1000,eps=0.1,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_064,linf,40,1,0.8889,0.0221
1000,eps=0.2,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_064,linf,40,1,0.8889,0.0
1000,eps=1.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_064,l2,40,1,0.8889,0.2291
1000,eps=2.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_064,l2,40,1,0.8889,0.0075
1000,eps=0.1,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_064,linf,100,1,0.8889,0.0224
1000,eps=0.2,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_064,linf,100,1,0.8889,0.0
1000,eps=0.3,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_064,linf,100,1,0.8889,0.0
1000,eps=0.15,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_064,linf,100,1,0.8889,0.0001
1000,eps=2.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_064,l2,100,1,0.8889,0.0077
1000,eps=1.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_064,l2,100,1,0.8889,0.2282
1000,eps=0.1,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_064,linf,40,10,0.8889,0.0187
1000,eps=0.3,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_064,linf,40,10,0.8889,0.0
1000,eps=0.2,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_064,linf,40,10,0.8889,0.0
1000,eps=0.15,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_064,linf,40,10,0.8889,0.0
1000,eps=1.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_064,l2,40,10,0.8889,0.223
1000,eps=2.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_064,l2,40,10,0.8889,0.0052
1000,eps=0.2,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_064,linf,100,10,0.8889,0.0
1000,eps=0.1,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_064,linf,100,10,0.8889,0.0189
1000,eps=0.15,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_064,linf,100,10,0.8889,0.0
1000,eps=0.3,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_064,linf,100,10,0.8889,0.0
1000,eps=2.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_064,l2,100,10,0.8889,0.0054
1000,eps=1.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_064,l2,100,10,0.8889,0.2228
1000,eps=0.3,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,40,1,0.5501,0.0002
1000,eps=0.15,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,40,1,0.5501,0.0358
1000,eps=0.1,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,40,1,0.5501,0.0925
1000,eps=0.2,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,40,1,0.5501,0.0096
1000,eps=1.0,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,l2,40,1,0.5501,0.0236
1000,eps=2.0,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,l2,40,1,0.5501,0.0076
1000,eps=0.1,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,100,1,0.5501,0.0936
1000,eps=0.2,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,100,1,0.5501,0.0099
1000,eps=0.15,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,100,1,0.5501,0.0368
1000,eps=0.3,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,100,1,0.5501,0.0003
1000,eps=2.0,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,l2,100,1,0.5501,0.0073
1000,eps=1.0,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,l2,100,1,0.5501,0.0222
1000,eps=0.2,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,40,10,0.5501,0.006
1000,eps=0.1,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,40,10,0.5501,0.0855
1000,eps=0.3,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,40,10,0.5501,0.0
1000,eps=0.15,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,40,10,0.5501,0.0276
1000,eps=2.0,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,l2,40,10,0.5501,0.0043
1000,eps=1.0,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,l2,40,10,0.5501,0.0153
1000,eps=0.3,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,100,10,0.5501,0.0
1000,eps=0.2,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,100,10,0.5501,0.0062
1000,eps=0.1,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,100,10,0.5501,0.0861
1000,eps=0.15,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,linf,100,10,0.5501,0.0287
1000,eps=1.0,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,l2,100,10,0.5501,0.0157
1000,eps=2.0,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_100,l2,100,10,0.5501,0.0038
1000,eps=0.3,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_036,linf,40,1,0.8644,0.0
1000,eps=0.1,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_036,linf,40,1,0.8644,0.0057
1000,eps=0.2,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_036,linf,40,1,0.8644,0.0
1000,eps=0.15,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_036,linf,40,1,0.8644,0.0
1000,eps=1.0,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_036,l2,40,1,0.8644,0.1322
1000,eps=2.0,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_036,l2,40,1,0.8644,0.0041
1000,eps=0.1,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_036,linf,100,1,0.8644,0.0058
1000,eps=0.2,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_036,linf,100,1,0.8644,0.0
1000,eps=0.3,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_036,linf,100,1,0.8644,0.0
1000,eps=0.15,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_036,linf,100,1,0.8644,0.0
1000,eps=1.0,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_036,l2,100,1,0.8644,0.1322
1000,eps=2.0,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_036,l2,100,1,0.8644,0.0044
1000,eps=0.15,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_036,linf,40,10,0.8644,0.0
1000,eps=0.1,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_036,linf,40,10,0.8644,0.0051
1000,eps=0.3,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_036,linf,40,10,0.8644,0.0
1000,eps=0.2,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_036,linf,40,10,0.8644,0.0
1000,eps=2.0,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_036,l2,40,10,0.8644,0.0036
1000,eps=1.0,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_036,l2,40,10,0.8644,0.1276
1000,eps=0.1,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_036,linf,100,10,0.8644,0.0053
1000,eps=0.3,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_036,linf,100,10,0.8644,0.0
1000,eps=0.15,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_036,linf,100,10,0.8644,0.0
1000,eps=0.2,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_036,linf,100,10,0.8644,0.0
1000,eps=1.0,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_036,l2,100,10,0.8644,0.1259
1000,eps=2.0,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_036,l2,100,10,0.8644,0.0036
1000,eps=0.1,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_097,linf,40,1,0.8247,0.1363
1000,eps=0.2,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_097,linf,40,1,0.8247,0.0116
1000,eps=0.15,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_097,linf,40,1,0.8247,0.0488
1000,eps=0.3,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_097,linf,40,1,0.8247,0.0
1000,eps=2.0,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_097,l2,40,1,0.8247,0.1196
1000,eps=1.0,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_097,l2,40,1,0.8247,0.3226
1000,eps=0.3,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_097,linf,100,1,0.8247,0.0
1000,eps=0.15,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_097,linf,100,1,0.8247,0.0482
1000,eps=0.1,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_097,linf,100,1,0.8247,0.1365
1000,eps=0.2,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_097,linf,100,1,0.8247,0.0121
1000,eps=2.0,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_097,l2,100,1,0.8247,0.1196
1000,eps=1.0,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_097,l2,100,1,0.8247,0.3221
1000,eps=0.15,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_097,linf,40,10,0.8247,0.0445
