batch_size,eps,fname,norm,steps,trials,acc,robust-acc
1000,0.2,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_058,linf,40,1,0.8855,0.0
1000,0.15,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_058,linf,40,1,0.8855,0.0
1000,0.3,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_058,linf,40,1,0.8855,0.0
1000,1.0,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_058,l2,40,1,0.8855,0.0549
1000,2.0,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_058,l2,40,1,0.8855,0.0004
1000,0.15,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_058,linf,100,1,0.8855,0.0
1000,0.2,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_058,linf,100,1,0.8855,0.0
1000,0.3,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_058,linf,100,1,0.8855,0.0
1000,0.1,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_058,linf,100,1,0.8855,0.001
1000,1.0,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_058,l2,100,1,0.8855,0.0538
1000,2.0,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_058,l2,100,1,0.8855,0.0003
1000,0.1,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_058,linf,40,10,0.8855,0.0009
1000,0.3,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_058,linf,40,10,0.8855,0.0
1000,0.2,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_058,linf,40,10,0.8855,0.0
1000,0.15,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_058,linf,40,10,0.8855,0.0
1000,1.0,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_058,l2,40,10,0.8855,0.0509
1000,2.0,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_058,l2,40,10,0.8855,0.0002
1000,0.3,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_058,linf,100,10,0.8855,0.0
1000,0.1,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_058,linf,100,10,0.8855,0.001
1000,0.15,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_058,linf,100,10,0.8855,0.0
1000,0.2,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_058,linf,100,10,0.8855,0.0
1000,1.0,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_058,l2,100,10,0.8855,0.0504
1000,2.0,comps_80_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_058,l2,100,10,0.8855,0.0001
1000,0.15,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,40,1,0.82,0.3025
1000,0.3,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,40,1,0.82,0.2207
1000,0.1,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,40,1,0.82,0.3466
1000,0.2,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,40,1,0.82,0.27
1000,1.0,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,l2,40,1,0.82,0.5694
1000,2.0,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,l2,40,1,0.82,0.5082
1000,0.1,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,100,1,0.82,0.3443
1000,0.3,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,100,1,0.82,0.2163
1000,0.2,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,100,1,0.82,0.2713
1000,0.15,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,100,1,0.82,0.3036
1000,1.0,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,l2,100,1,0.82,0.5694
1000,2.0,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,l2,100,1,0.82,0.5077
1000,0.15,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,40,10,0.82,0.1831
1000,0.1,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,40,10,0.82,0.2462
1000,0.2,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,40,10,0.82,0.1332
1000,0.3,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,40,10,0.82,0.0585
1000,2.0,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,l2,40,10,0.82,0.3686
1000,1.0,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,l2,40,10,0.82,0.4655
1000,0.3,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,100,10,0.82,0.0553
1000,0.2,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,100,10,0.82,0.1334
1000,0.15,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,100,10,0.82,0.1836
1000,0.1,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,100,10,0.82,0.2475
1000,1.0,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,l2,100,10,0.82,0.4653
1000,2.0,comps_80_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,l2,100,10,0.82,0.3698
1000,0.15,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_055,linf,40,1,0.8875,0.0
1000,0.3,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_055,linf,40,1,0.8875,0.0
1000,0.2,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_055,linf,40,1,0.8875,0.0
1000,0.1,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_055,linf,40,1,0.8875,0.0018
1000,1.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_055,l2,40,1,0.8875,0.0651
1000,2.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_055,l2,40,1,0.8875,0.0011
1000,0.2,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_055,linf,100,1,0.8875,0.0
1000,0.1,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_055,linf,100,1,0.8875,0.002
1000,0.15,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_055,linf,100,1,0.8875,0.0
1000,0.3,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_055,linf,100,1,0.8875,0.0
1000,2.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_055,l2,100,1,0.8875,0.0009
1000,1.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_055,l2,100,1,0.8875,0.0648
1000,0.3,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_055,linf,40,10,0.8875,0.0
1000,0.2,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_055,linf,40,10,0.8875,0.0
1000,0.1,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_055,linf,40,10,0.8875,0.0015
1000,0.15,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_055,linf,40,10,0.8875,0.0
1000,1.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_055,l2,40,10,0.8875,0.0603
1000,2.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_055,l2,40,10,0.8875,0.0004
1000,0.1,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_055,linf,100,10,0.8875,0.0017
1000,0.15,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_055,linf,100,10,0.8875,0.0
1000,0.3,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_055,linf,100,10,0.8875,0.0
1000,0.2,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_055,linf,100,10,0.8875,0.0
1000,1.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_055,l2,100,10,0.8875,0.0593
1000,2.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_055,l2,100,10,0.8875,0.0004
1000,0.3,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_091,linf,40,1,0.8938,0.0
1000,0.15,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_091,linf,40,1,0.8938,0.0
1000,0.2,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_091,linf,40,1,0.8938,0.0
1000,0.1,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_091,linf,40,1,0.8938,0.0118
1000,1.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_091,l2,40,1,0.8938,0.1977
1000,2.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_091,l2,40,1,0.8938,0.0031
1000,0.15,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_091,linf,100,1,0.8938,0.0
1000,0.3,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_091,linf,100,1,0.8938,0.0
1000,0.2,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_091,linf,100,1,0.8938,0.0
1000,0.1,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_091,linf,100,1,0.8938,0.0116
1000,2.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_091,l2,100,1,0.8938,0.0033
1000,1.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_091,l2,100,1,0.8938,0.1966
1000,0.1,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_091,linf,40,10,0.8938,0.0094
1000,0.2,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_091,linf,40,10,0.8938,0.0
1000,0.15,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_091,linf,40,10,0.8938,0.0
1000,0.3,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_091,linf,40,10,0.8938,0.0
1000,1.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_091,l2,40,10,0.8938,0.1899
1000,2.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_091,l2,40,10,0.8938,0.0022
1000,0.15,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_091,linf,100,10,0.8938,0.0
1000,0.3,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_091,linf,100,10,0.8938,0.0
1000,0.1,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_091,linf,100,10,0.8938,0.0095
1000,0.2,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_091,linf,100,10,0.8938,0.0
1000,2.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_091,l2,100,10,0.8938,0.0023
1000,1.0,comps_150_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_091,l2,100,10,0.8938,0.1888
1000,0.1,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_049,linf,40,1,0.8148,0.4342
1000,0.15,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_049,linf,40,1,0.8148,0.3991
1000,0.3,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_049,linf,40,1,0.8148,0.3067
1000,0.2,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_049,linf,40,1,0.8148,0.3636
1000,1.0,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_049,l2,40,1,0.8148,0.6117
1000,2.0,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_049,l2,40,1,0.8148,0.5501
1000,0.15,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_049,linf,100,1,0.8148,0.3993
1000,0.1,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_049,linf,100,1,0.8148,0.4383
1000,0.2,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_049,linf,100,1,0.8148,0.3629
1000,0.3,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_049,linf,100,1,0.8148,0.3052
1000,1.0,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_049,l2,100,1,0.8148,0.6084
1000,2.0,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_049,l2,100,1,0.8148,0.5509
1000,0.1,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_049,linf,40,10,0.8148,0.3102
1000,0.3,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_049,linf,40,10,0.8148,0.123
1000,0.2,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_049,linf,40,10,0.8148,0.1951
1000,0.15,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_049,linf,40,10,0.8148,0.2408
1000,1.0,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_049,l2,40,10,0.8148,0.5099
1000,2.0,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_049,l2,40,10,0.8148,0.3873
1000,0.1,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_049,linf,100,10,0.8148,0.3069
1000,0.3,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_049,linf,100,10,0.8148,0.1199
1000,0.2,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_049,linf,100,10,0.8148,0.195
1000,0.15,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_049,linf,100,10,0.8148,0.2445
1000,1.0,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_049,l2,100,10,0.8148,0.5076
1000,2.0,comps_150_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_049,l2,100,10,0.8148,0.3832
1000,0.1,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_060,linf,40,1,0.8811,0.001
1000,0.15,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_060,linf,40,1,0.8811,0.0
1000,0.2,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_060,linf,40,1,0.8811,0.0
1000,0.3,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_060,linf,40,1,0.8811,0.0
1000,1.0,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_060,l2,40,1,0.8811,0.069
1000,2.0,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_060,l2,40,1,0.8811,0.0002
1000,0.15,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_060,linf,100,1,0.8811,0.0
1000,0.3,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_060,linf,100,1,0.8811,0.0
1000,0.2,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_060,linf,100,1,0.8811,0.0
1000,0.1,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_060,linf,100,1,0.8811,0.0009
1000,1.0,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_060,l2,100,1,0.8811,0.0675
1000,2.0,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_060,l2,100,1,0.8811,0.0002
1000,0.2,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_060,linf,40,10,0.8811,0.0
1000,0.1,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_060,linf,40,10,0.8811,0.001
1000,0.15,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_060,linf,40,10,0.8811,0.0
1000,0.3,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_060,linf,40,10,0.8811,0.0
1000,1.0,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_060,l2,40,10,0.8811,0.0646
1000,2.0,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_060,l2,40,10,0.8811,0.0001
1000,0.1,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_060,linf,100,10,0.8811,0.0009
1000,0.15,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_060,linf,100,10,0.8811,0.0
1000,0.3,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_060,linf,100,10,0.8811,0.0
1000,0.2,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_060,linf,100,10,0.8811,0.0
1000,2.0,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_060,l2,100,10,0.8811,0.0001
1000,1.0,comps_40_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_060,l2,100,10,0.8811,0.064
1000,0.2,comps_10_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_099,linf,40,1,0.7655,0.1398
1000,0.3,comps_10_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_099,linf,40,1,0.7655,0.1047
1000,0.15,comps_10_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_099,linf,40,1,0.7655,0.171
1000,0.1,comps_10_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_099,linf,40,1,0.7655,0.2268
1000,2.0,comps_10_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_099,l2,40,1,0.7655,0.2674
1000,1.0,comps_10_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_099,l2,40,1,0.7655,0.3311
1000,0.2,comps_10_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_099,linf,100,1,0.7655,0.1414
1000,0.3,comps_10_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_099,linf,100,1,0.7655,0.1039
1000,0.1,comps_10_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_099,linf,100,1,0.7655,0.2292
1000,0.15,comps_10_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_099,linf,100,1,0.7655,0.1708
1000,2.0,comps_10_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_099,l2,100,1,0.7655,0.2631
1000,1.0,comps_10_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_099,l2,100,1,0.7655,0.3311
1000,0.3,comps_10_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_099,linf,40,10,0.7655,0.0619
1000,0.1,comps_10_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_099,linf,40,10,0.7655,0.193
1000,0.2,comps_10_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_099,linf,40,10,0.7655,0.1006
1000,0.15,comps_10_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_099,linf,40,10,0.7655,0.1292
1000,1.0,comps_10_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_099,l2,40,10,0.7655,0.2959
1000,2.0,comps_10_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_099,l2,40,10,0.7655,0.2095
1000,0.15,comps_10_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_099,linf,100,10,0.7655,0.13
1000,0.1,comps_10_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_099,linf,100,10,0.7655,0.1924
1000,0.3,comps_10_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_099,linf,100,10,0.7655,0.0624
1000,0.2,comps_10_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_099,linf,100,10,0.7655,0.0998
1000,1.0,comps_10_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_099,l2,100,10,0.7655,0.294
1000,2.0,comps_10_dataset_FMNIST_method_svd_v2_1_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_099,l2,100,10,0.7655,0.206
1000,0.15,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_087,linf,40,1,0.8239,0.0462
1000,0.2,comps_10_dataset_FMNIST_method_svd_v2_0_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_087,linf,40,1,0.8239,0.0083
